"","GISJOIN","HDDavg","CDDavg","IECC_Clima","BA_Climate","HDD65","CDD65","HDD65SQ","CDD65SQ","CLIMATE_COLD","CLIMATE_HOTDRY","division_code","state_name","state_code","county_name","county_code","census_tract_code","TOTALPOP","TOTALHH","DIVISION_8","DIVISION_9","HHSEX_1","HHSEX_2","HHAGE","HHAGESQ","HOUSEHOLDER_RACE_1","HOUSEHOLDER_RACE_2","HOUSEHOLDER_RACE_3","HOUSEHOLDER_RACE_4","HOUSEHOLDER_RACE_5","HOUSEHOLDER_RACE_6","HOUSEHOLDER_RACE_7","SDESCENT_0","SDESCENT_1","NHSLDMEM","NHSLDMEMSQ","NUMCHILD","NUMADULT","EDUCATION_1","EDUCATION_2","EDUCATION_3","EDUCATION_4","EDUCATION_5","MEDINCOME","MONEYPY","MONEYPY_1","MONEYPY_2","MONEYPY_3","MONEYPY_45","MONEYPY_678","EMPLOYHH_0","EMPLOYHH_12","TOTROOMS","TOTROOMSSQ","TYPEHUQ_1","TYPEHUQ_2","TYPEHUQ_3","TYPEHUQ_4","TYPEHUQ_5","YEARMADERANGE","YEARMADERANGE_1","YEARMADERANGE_2","YEARMADERANGE_3","YEARMADERANGE_4","YEARMADERANGE_5","YEARMADERANGE_6","YEARMADERANGE_7","YEARMADERANGE_8","FUELHEAT_1","FUELHEAT_2","FUELHEAT_3","FUELHEAT_5","FUELHEAT_7","FUELHEAT_21","HEATHOME","ELPAY_1"
"11","G0800010008402",5744.79269325479,861.308887553101,5,"Cold",5744.79269325479,861.308887553101,33002643.0884736,741852.99977796,1,0,8,"Colorado",8,"Adams County",1,8402,4894,1600,1,0,0.53330608908868,0.46669391091132,36.6,1339.56,0.9775,0,0,0,0,0,0.0225,0.906824683285656,0.0931753167143441,3.06,9.3636,0.805,2.255,0.0478359908883827,0.242434103481939,0.451025056947608,0.191343963553531,0.0673608851285389,83243,6,0.03,0.129375,0.16125,0.314375,0.365,0.0356713426853707,0.964328657314629,6.5,42.25,0.0598733448474381,0.922279792746114,0,0.00633275762809442,0.0115141047783535,1,0.0898100172711572,0.0259067357512953,0.0184225676453656,0.114565342544617,0.0823258491652274,0.157743235463443,0.436960276338515,0.07426597582038,0.591875,0.213125,0,0.164375,0.0225,0.008125,1,1
"12","G0800010008505",5717.85329861111,872.163330078125,5,"Cold",5717.85329861111,872.163330078125,32693846.344438,760668.874332964,1,0,8,"Colorado",8,"Adams County",1,8505,7271,2375,1,0,0.493329665795626,0.506670334204374,35.4,1253.16,0.957894736842105,0,0.00926315789473684,0,0,0.0261052631578947,0.00673684210526316,0.686838124054463,0.313161875945537,3.06,9.3636,0.515789473684211,2.54421052631579,0.133972227654997,0.308233913553687,0.371406219440642,0.149618619205946,0.0367690201447291,69758,5,0.0854736842105263,0.152421052631579,0.165473684210526,0.355789473684211,0.240842105263158,0.0705244122965642,0.929475587703436,7.3,53.29,0,0.92924722336487,0.0053475935828877,0.0259152612093789,0.039489921842863,1,0.0135746606334842,0.129164952694364,0.643767996709173,0.150555327025915,0.0283833813245578,0.0345536816125051,0,0,0.824,0.0113684210526316,0,0.164631578947368,0,0,1,0.927728613569322
"13","G0800010008506",5723.47790527344,869.915374755859,5,"Cold",5723.47790527344,869.915374755859,32758199.3321532,756752.759236627,1,0,8,"Colorado",8,"Adams County",1,8506,6914,2717,1,0,0.508388776395719,0.491611223604281,31.5,992.25,0.909827015090173,0.00993743099006257,0.0125138019874862,0.0423260949576739,0,0,0.0253956569746043,0.660688458200752,0.339311541799248,2.48,6.1504,0.507545086492455,1.97245491350755,0.154172560113154,0.346298915605846,0.366808109382367,0.095945308816596,0.0367751060820368,42010,4,0.135443503864557,0.327567169672433,0.214206845785793,0.177401545822598,0.145380934854619,0.0632711997899711,0.936728800210029,3.9,15.21,0.00528727529080014,0.0831864645752556,0.129714487134297,0.0683820937610152,0.713429679238632,1,0.0218540712019739,0,0.12195981670779,0.402185407120197,0.143461402890377,0.100458230525203,0.155445893549524,0.0546351780049348,0.534412955465587,0,0,0.4423997055576,0,0.0154582259845418,0.992270887007729,0.86654478976234
"14","G0800010008507",5718.74251302083,872.084757486979,5,"Cold",5718.74251302083,872.084757486979,32704015.9302318,760531.824241123,1,0,8,"Colorado",8,"Adams County",1,8507,6704,2006,1,0,0.48403937947494,0.51596062052506,33.9,1149.21,0.910767696909272,0.00797607178464606,0.00897308075772682,0.00448654037886341,0,0.0463609172482552,0.0214356929212363,0.620525059665871,0.379474940334129,3.34,11.1556,0.783649052841476,2.55635094715852,0.127077223851417,0.359481915933529,0.343597262952102,0.103372434017595,0.0664711632453568,81630,6,0.032901296111665,0.140079760717846,0.165503489531406,0.325523429710867,0.335992023928215,0.034561626429479,0.965438373570521,7.5,56.25,0,0.974809885931559,0.00427756653992395,0,0.0209125475285171,1,0,0.028041825095057,0.754277566539924,0.191539923954373,0.00427756653992395,0.0152091254752852,0.00665399239543726,0,0.760717846460618,0,0,0.226819541375872,0.00648055832502493,0.00598205383848455,1,1
"15","G0800010008508",5713.60945638021,874.446919759115,5,"Cold",5713.60945638021,874.446919759115,32645333.0200373,764657.415476203,1,0,8,"Colorado",8,"Adams County",1,8508,5896,1947,1,0,0.493894165535957,0.506105834464043,34.8,1211.04,0.904468412942989,0.0061633281972265,0.0061633281972265,0.0184899845916795,0,0.0267077555213148,0.0380071905495634,0.744233378561737,0.255766621438263,3.03,9.1809,0.728813559322034,2.30118644067797,0.105993195498561,0.302015179272442,0.344412457471866,0.182936404082701,0.0646427636744308,80117,6,0.0688238315356959,0.152028762198254,0.140729327170005,0.253210066769389,0.385208012326656,0.0330174258636503,0.96698257413635,6.4,40.96,0,0.749357986646122,0.071391884951207,0.0107858243451464,0.168464304057524,1,0.00308166409861325,0.00462249614791988,0.0267077555213148,0.483307652799178,0.131484334874165,0.283513097072419,0.0421160760143811,0.0251669234720082,0.748330765279918,0.0421160760143811,0,0.19311761684643,0.012326656394453,0,0.995891114535182,1
"16","G0800010008523",5679.80398292687,890.554647931581,5,"Cold",5679.80398292687,890.554647931581,32260173.2844719,793087.580952543,1,0,8,"Colorado",8,"Adams County",1,8523,8345,2860,1,0,0.455602156980228,0.544397843019772,39.7,1576.09,0.940909090909091,0.00559440559440559,0,0.0216783216783217,0,0.013986013986014,0.0178321678321678,0.76141402037148,0.23858597962852,2.92,8.5264,0.531118881118881,2.38888111888112,0.0549654358455572,0.328780981284775,0.424717585567358,0.134210082616759,0.0573259146855505,100328,7,0.0975524475524475,0.0916083916083916,0.0797202797202797,0.226573426573427,0.504545454545455,0.0476002370136283,0.952399762986372,6.3,39.69,0.0119821978774392,0.863745292707977,0.0109551523450873,0.0222526532009586,0.0910647038685382,1,0.0393700787401575,0.0143786374529271,0.0225950017117426,0.0513522766175967,0.0373159876754536,0.188634029441972,0.563505648750428,0.0828483396097227,0.644405594405594,0.152097902097902,0,0.182867132867133,0,0.0206293706293706,1,1
"17","G0800010008524",5716.03274739583,873.901261393229,5,"Cold",5716.03274739583,873.901261393229,32673030.3693016,763703.414664677,1,0,8,"Colorado",8,"Adams County",1,8524,8378,2563,1,0,0.497970876104082,0.502029123895918,39.2,1536.64,0.926258291065158,0.0152165431135388,0.00858369098712446,0.0331642606320718,0,0.0113148653921186,0.00546234880998829,0.818214370971592,0.181785629028408,3.27,10.6929,0.829496683573937,2.44050331642606,0.0554174067495559,0.198223801065719,0.397335701598579,0.244227353463588,0.104795737122558,103340,7,0.0277019118220835,0.0596956691377292,0.0881779165040968,0.302380023410066,0.522044479126024,0.0530955309553096,0.94690446904469,7.4,54.76,0.00569476082004556,0.912680334092635,0.0425208807896735,0,0.0391040242976462,1,0.00721336370539104,0,0.00987091875474563,0.0876993166287016,0.0774487471526196,0.501138952164009,0.26879271070615,0.0478359908883827,0.832618025751073,0.00702301989855638,0,0.160358954350371,0,0,1,1
"18","G0800010008526",5727.93717447917,868.562639024523,5,"Cold",5727.93717447917,868.562639024523,32809264.2747804,754401.057909243,1,0,8,"Colorado",8,"Adams County",1,8526,6978,2536,1,0,0.491258240183434,0.508741759816566,35.7,1274.49,0.860015772870662,0.0208990536277603,0,0.0808359621451104,0,0.00591482649842271,0.0323343848580442,0.851963313270278,0.148036686729722,2.75,7.5625,0.604495268138801,2.1455047318612,0.0882477725922783,0.182011030971574,0.305473058973271,0.265803988120492,0.158464149342384,88182,6,0.0433753943217666,0.127760252365931,0.161671924290221,0.207807570977918,0.459384858044164,0.0290593933214377,0.970940606678562,7,49,0,0.612391386475255,0.13449187759728,0.0521344918775973,0.200982244049868,1,0,0,0.0154892330940688,0.0710238005289006,0.0831129580657348,0.625236116358141,0.124291650925576,0.0808462410275784,0.82018927444795,0.00433753943217666,0,0.169558359621451,0,0.00591482649842271,1,1
"19","G0800010008529",5720.57474772135,871.510787963867,5,"Cold",5720.57474772135,871.510787963867,32724975.4442672,759531.053537401,1,0,8,"Colorado",8,"Adams County",1,8529,7235,3254,1,0,0.5069799585349,0.4930200414651,34.4,1183.36,0.84019668100799,0.0433312845728334,0.00737553779963122,0.0104486785494776,0,0.0230485556238476,0.07559926244622,0.725639253628196,0.274360746371804,2.22,4.9284,0.428703134603565,1.79129686539644,0.134122670807453,0.270574534161491,0.319875776397516,0.185753105590062,0.0896739130434783,65375,5,0.132759680393362,0.121081745543946,0.176705593116165,0.395513214505224,0.173939766441303,0.0306098964326812,0.969390103567319,4.5,20.25,0,0.322119428090833,0.0955985421923185,0.0288758059994393,0.55340622371741,1,0,0,0,0.0681244743481918,0.109335576114382,0.371460611157836,0.404821979254275,0.0462573591253154,0.646588813767671,0.00829748002458513,0,0.338967424708052,0,0.00614628149969269,1,0.980622131565528
"20","G0800010008533",5711.71576605903,875.020758734809,5,"Cold",5711.71576605903,875.020758734809,32623696.9922473,765661.328216841,1,0,8,"Colorado",8,"Adams County",1,8533,8186,2957,1,0,0.499144881505009,0.500855118494991,30.1,906.01,0.862360500507271,0.0311126141359486,0,0.0388907676699357,0,0.0429489347311464,0.0246871829556983,0.674322013193257,0.325677986806743,2.74,7.5076,0.730131890429489,2.00986810957051,0.0586345381526104,0.246586345381526,0.394176706827309,0.190361445783133,0.110240963855422,73633,5,0.0632397700371999,0.107879607710517,0.1393304024349,0.394656746702739,0.294893473114643,0.0321910695742471,0.967808930425753,4.5,20.25,0.0119896305897602,0.34251458198315,0.221322099805574,0.0395333765392093,0.384640311082307,1,0,0.0327284510693454,0.0421257290991575,0.0748541801685029,0.0881399870382372,0.291963707064161,0.470187945560596,0,0.670273926276632,0.0101454176530267,0,0.312817044301657,0,0,0.993236388231316,0.867562380038388
"21","G0800010008534",5706.16247558594,877.633354187012,5,"Cold",5706.16247558594,877.633354187012,32560290.197785,770240.304381545,1,0,8,"Colorado",8,"Adams County",1,8534,5058,1353,1,0,0.501186239620403,0.498813760379597,30.9,954.81,0.951958610495196,0.0177383592017738,0,0.0258684405025868,0,0,0.00443458980044346,0.654408857255832,0.345591142744168,3.74,13.9876,1.05986696230599,2.68013303769401,0.113489636425416,0.304111450900442,0.410805300713558,0.118926265715257,0.0526673462453279,95572,6,0.0147819660014782,0.0864745011086474,0.0546932742054693,0.384331116038433,0.459719142645972,0.0181818181818182,0.981818181818182,7,49,0,1,0,0,0,1,0.0276988636363636,0,0.0227272727272727,0.637073863636364,0.210227272727273,0.0930397727272727,0.00426136363636364,0.00497159090909091,0.645971914264597,0,0,0.348115299334812,0.00591278640059128,0,1,0.844827586206897
"22","G0800010008535",5693.06189262576,883.850236101848,5,"Cold",5693.06189262576,883.850236101848,32410953.7132676,781191.239857293,1,0,8,"Colorado",8,"Adams County",1,8535,3677,1144,1,0,0.48245852597226,0.51754147402774,31.9,1017.61,0.875874125874126,0.0236013986013986,0.0104895104895105,0.0340909090909091,0,0.0559440559440559,0,0.580636388360076,0.419363611639924,3.21,10.3041,1.01136363636364,2.19863636363636,0.10626102292769,0.29673721340388,0.324514991181658,0.191358024691358,0.0811287477954145,83088,6,0.0384615384615385,0.111013986013986,0.179195804195804,0.302447552447552,0.368881118881119,0.0289584306398879,0.971041569360112,5.9,34.81,0.0460750853242321,0.717576791808874,0.0631399317406143,0.0503412969283276,0.122866894197952,1,0.0179180887372014,0.0998293515358362,0.0179180887372014,0.0563139931740614,0.0273037542662116,0.0546075085324232,0.688566552901024,0.037542662116041,0.73513986013986,0.0157342657342657,0,0.236888111888112,0,0.0122377622377622,1,1
"23","G0800010008536",5678.93978604403,890.696280739524,5,"Cold",5678.93978604403,890.696280739524,32250357.0935139,793339.864523221,1,0,8,"Colorado",8,"Adams County",1,8536,3218,984,1,0,0.523617153511498,0.476382846488502,34.1,1162.81,0.866869918699187,0.0142276422764228,0.00508130081300813,0.0538617886178862,0,0.0101626016260163,0.0497967479674797,0.728091982597887,0.271908017402113,3.27,10.6929,0.963414634146341,2.30658536585366,0.0873170731707317,0.199512195121951,0.381463414634146,0.205365853658537,0.126341463414634,115000,7,0.0132113821138211,0.0426829268292683,0.0599593495934959,0.26219512195122,0.621951219512195,0.0117083555082491,0.988291644491751,7.2,51.84,0,0.914370078740158,0.0669291338582677,0.00393700787401575,0.0147637795275591,NA,0,0.00492125984251968,0.00393700787401575,0.00590551181102362,0.0167322834645669,0.0433070866141732,0.709645669291339,0.215551181102362,0.832317073170732,0.0111788617886179,0,0.151422764227642,0,0.00508130081300813,1,1
"24","G0800010008537",5686.98045247396,886.832348632812,5,"Cold",5686.98045247396,886.832348632812,32341746.6668209,786471.61458159,1,0,8,"Colorado",8,"Adams County",1,8537,6842,1881,1,0,0.501607717041801,0.498392282958199,31.8,1011.24,0.8575225943647,0.0207336523125997,0.0186071238702818,0.0404040404040404,0,0.0292397660818713,0.0334928229665072,0.653902367728734,0.346097632271266,3.64,13.2496,1.0207336523126,2.6192663476874,0.150508306471609,0.285147532853955,0.317877510538061,0.153979667741136,0.0924869823952393,90398,6,0.013290802764487,0.0568846358320043,0.15311004784689,0.366294524189261,0.410419989367358,0.0460972850678733,0.953902714932127,7,49,0,0.925272444213804,0.0352880124545926,0,0.0394395433316035,1,0,0.0103788271925272,0.0368448365334717,0.00726517903476907,0.0233523611831863,0.177996886351842,0.649195640892579,0.0949662688116243,0.808612440191388,0.0143540669856459,0.013290802764487,0.16374269005848,0,0,1,0.845454545454545
"25","G0800010008538",5673.72671508789,893.051048278809,5,"Cold",5673.72671508789,893.051048278809,32191174.837502,797540.174831879,1,0,8,"Colorado",8,"Adams County",1,8538,7586,2255,1,0,0.505800158186132,0.494199841813868,33.7,1135.69,0.845676274944568,0.058980044345898,0,0.0181818181818182,0,0.0288248337028825,0.0483370288248337,0.774584761402584,0.225415238597416,3.36,11.2896,1.08824833702882,2.27175166297117,0.0339095744680851,0.12677304964539,0.403812056737589,0.267952127659574,0.167553191489362,108472,7,0.0443458980044346,0.0860310421286031,0.0665188470066519,0.239911308203991,0.563192904656319,0.0352941176470588,0.964705882352941,7.2,51.84,0,0.916379310344828,0.059051724137931,0,0.0245689655172414,1,0.0107758620689655,0.00387931034482759,0,0,0,0.0224137931034483,0.676724137931034,0.286206896551724,0.851441241685144,0.0164079822616408,0,0.132150776053215,0,0,1,1
"26","G0800010008539",5680.42091418851,889.800558767011,5,"Cold",5680.42091418851,889.800558767011,32267181.7623502,791745.034382085,1,0,8,"Colorado",8,"Adams County",1,8539,10670,3044,1,0,0.476944704779756,0.523055295220244,29.8,888.04,0.839684625492773,0.0170827858081472,0.0275952693823916,0.0128120893561104,0,0.0200394218134034,0.0827858081471748,0.627272727272727,0.372727272727273,3.51,12.3201,1.26806833114323,2.24193166885677,0.0518341307814992,0.300159489633174,0.343062200956938,0.22695374800638,0.0779904306220096,91351,6,0.019053876478318,0.0302233902759527,0.198423127463863,0.318331143232589,0.433968462549277,0.022280701754386,0.977719298245614,6.2,38.44,0,0.849007484542792,0.122030589000976,0.0162707452001302,0.0126911812561015,1,0.00618288317604946,0,0,0.0273348519362187,0.0094370322160755,0.0231044581841848,0.785226163358282,0.14871461112919,0.684625492772667,0.00788436268068331,0,0.307490144546649,0,0,1,1
"27","G0800010008540",5704.48936631944,879.118481106228,5,"Cold",5704.48936631944,879.118481106228,32541198.9304516,772849.303822522,1,0,8,"Colorado",8,"Adams County",1,8540,8039,2480,1,0,0.503296429904217,0.496703570095783,35.7,1274.49,0.870161290322581,0.00766129032258064,0.0225806451612903,0.0487903225806452,0,0.0145161290322581,0.0362903225806452,0.83381017539495,0.16618982460505,3.24,10.4976,0.986290322580645,2.25370967741936,0.0384615384615385,0.240726278797345,0.311011323701679,0.276649746192893,0.133151112846544,109549,7,0.0153225806451613,0.019758064516129,0.0423387096774194,0.32258064516129,0.6,0.023598820058997,0.976401179941003,7.1,50.41,0,0.94437961882536,0.0342279268767017,0.0163360560093349,0.00505639828860366,1,0,0.0101127965772073,0.0194476857253987,0.0276157137300661,0,0.00622325943212758,0.795021392454298,0.141579152080902,0.797177419354839,0.0157258064516129,0,0.162096774193548,0,0.025,1,1
"28","G0800010008541",5713.6258392334,875.490981419881,5,"Cold",5713.6258392334,875.490981419881,32645520.2307556,766484.458547547,1,0,8,"Colorado",8,"Adams County",1,8541,5795,2042,1,0,0.524935289042278,0.475064710957722,47.6,2265.76,0.971596474045054,0,0,0.0122428991185113,0,0.0132223310479922,0.0029382957884427,0.886281276962899,0.113718723037101,2.84,8.0656,0.526934378060725,2.31306562193928,0.0449640287769784,0.189973021582734,0.364208633093525,0.26978417266187,0.131070143884892,128295,NA,0.0308521057786484,0.0533790401567091,0.0563173359451518,0.255142017629775,0.604309500489716,0.0302931596091205,0.96970684039088,7.8,60.84,0.00386660222329628,0.911551474142098,0.0845819236346061,0,0,1,0.0270662155630739,0.00386660222329628,0.0149830836152731,0.056065732237796,0,0.0961817303044949,0.5060415659739,0.295795070082165,0.876101860920666,0.0200783545543585,0,0.103819784524976,0,0,1,1
"29","G0800010008542",5693.26173828125,884.7058984375,5,"Cold",5693.26173828125,884.7058984375,32413229.2205772,782704.526730104,1,0,8,"Colorado",8,"Adams County",1,8542,9069,2709,1,0,0.468739662586834,0.531260337413166,31,961,0.854189737910668,0.0221483942414175,0.0262089331856774,0.0505721668512366,0.0210409745293466,0.0140273163528977,0.011812476928756,0.824787738449664,0.175212261550336,3.35,11.2225,0.985972683647102,2.3640273163529,0.0706480783722683,0.225885455915599,0.354182366239638,0.245290128108515,0.103993971363979,97245,6,0.0775193798449612,0.0387596899224806,0.091546696197859,0.328534514581026,0.463639719453673,0.048534265191225,0.951465734808775,6.3,39.69,0,0.913268832066344,0.0611610228058051,0.00587422252937111,0.0196959225984796,1,0,0.0196959225984796,0.00932964754664824,0,0.00518313752591569,0.0224602626123013,0.786800276434001,0.156530753282654,0.850498338870432,0,0,0.149501661129568,0,0,1,0.890384615384615
"30","G0800010008543",5696.76683285362,883.113910875822,5,"Cold",5696.76683285362,883.113910875822,32453152.347901,779890.17958239,1,0,8,"Colorado",8,"Adams County",1,8543,9171,2823,1,0,0.487078835459601,0.512921164540399,35,1225,0.87708111937655,0.0106269925611052,0.00708466170740347,0.0456960680127524,0,0.0524264966347857,0.00708466170740347,0.564278704612365,0.435721295387635,3.18,10.1124,0.916755224938009,2.26324477506199,0.152021563342318,0.297753818508535,0.289487870619946,0.185265049415993,0.0754716981132075,78482,5,0.0779312787814382,0.134608572440666,0.186680835990081,0.202267091746369,0.398512221041445,0.026182820395039,0.973817179604961,6.4,40.96,0.140276301806589,0.699610343606093,0.0471130003542331,0.0580942260007085,0.0549061282323769,1,0.0116896918172157,0.0301098122564648,0.016294721927028,0.177470775770457,0.181013106624159,0.175699610343606,0.28480340063762,0.12291888062345,0.820403825717322,0.0219624512929508,0,0.153028692879915,0.00460503010981226,0,1,1
"31","G0800010008544",5723.20910644531,870.806411743164,5,"Cold",5723.20910644531,870.806411743164,32755122.4760986,758303.806733005,1,0,8,"Colorado",8,"Adams County",1,8544,5554,1688,1,0,0.519985595966871,0.480014404033129,34.4,1183.36,0.872630331753555,0.0112559241706161,0.00947867298578199,0.0669431279620853,0,0.0148104265402844,0.0248815165876777,0.810586964350018,0.189413035649982,3.29,10.8241,1.02547393364929,2.26452606635071,0.0405484247374562,0.157234539089848,0.284714119019837,0.343348891481914,0.174154025670945,123382,NA,0,0.0716824644549763,0.0953791469194313,0.180094786729858,0.652843601895735,0.0211780277961615,0.978821972203838,7.6,57.76,0.00644028103044497,0.9596018735363,0.0275175644028103,0,0.00644028103044497,1,0,0,0,0.0281030444964871,0.0175644028103044,0.0368852459016393,0.749414519906323,0.168032786885246,0.660545023696682,0.00651658767772512,0,0.302725118483412,0,0.0302132701421801,1,1
"32","G0800010008545",5720.23559570312,871.896881103516,5,"Cold",5720.23559570312,871.896881103516,32721095.2703491,760204.171278038,1,0,8,"Colorado",8,"Adams County",1,8545,7218,2244,1,0,0.498614574674425,0.501385425325575,39.7,1576.09,0.901515151515151,0.00935828877005348,0.0129233511586453,0.0320855614973262,0,0.00935828877005348,0.0347593582887701,0.835550013854253,0.164449986145747,3.21,10.3041,0.773172905525847,2.43682709447415,0.068125,0.179791666666667,0.336041666666667,0.269791666666667,0.14625,113500,7,0.0285204991087344,0.0512477718360071,0.0588235294117647,0.234402852049911,0.627005347593583,0.0413101931068198,0.95868980689318,7.7,59.29,0,0.920231729055259,0.0552584670231729,0.0164884135472371,0.00802139037433155,1,0,0.00668449197860963,0.00757575757575758,0.252673796791444,0.172459893048128,0.452762923351159,0.0944741532976827,0.0133689839572193,0.844919786096257,0,0,0.13680926916221,0.0124777183600713,0.00579322638146168,1,1
"33","G0800010008546",5712.02392578125,875.457641601562,5,"Cold",5712.02392578125,875.457641601562,32627217.3286974,766426.08223857,1,0,8,"Colorado",8,"Adams County",1,8546,3662,1260,1,0,0.469688694702348,0.530311305297652,33.5,1122.25,0.819047619047619,0,0.0174603174603175,0.0984126984126984,0,0.0365079365079365,0.0285714285714286,0.807482250136537,0.192517749863463,2.91,8.4681,0.683333333333333,2.22666666666667,0.0812576561861984,0.267864434463046,0.304614128215598,0.242547978766844,0.103715802368314,79485,5,0.0253968253968254,0.0563492063492064,0.245238095238095,0.33015873015873,0.342857142857143,0.0640655105973025,0.935934489402698,5.9,34.81,0,0.645705521472393,0.279907975460123,0,0.0743865030674847,1,0,0.0053680981595092,0,0.0736196319018405,0.483128834355828,0.0567484662576687,0.244631901840491,0.136503067484663,0.802380952380952,0.00158730158730159,0,0.19047619047619,0.00555555555555556,0,1,0.801526717557252
"34","G0800010008547",5710.83414713542,875.913757324219,5,"Cold",5710.83414713542,875.913757324219,32613626.6560879,767224.91026983,1,0,8,"Colorado",8,"Adams County",1,8547,3842,1143,1,0,0.534877667881312,0.465122332118688,33.1,1095.61,0.931758530183727,0,0.0174978127734033,0.0244969378827647,0,0.0131233595800525,0.0131233595800525,0.722280062467465,0.277719937532535,3.18,10.1124,0.811898512685914,2.36810148731409,0.0943396226415094,0.336084905660377,0.341194968553459,0.200471698113208,0.0279088050314465,81488,6,0.062992125984252,0.0883639545056868,0.101487314085739,0.398950131233596,0.348206474190726,0.024330900243309,0.975669099756691,6.6,43.56,0,0.817176870748299,0.0433673469387755,0.00935374149659864,0.130102040816327,1,0.00935374149659864,0,0,0.0901360544217687,0.375850340136054,0.467687074829932,0.0569727891156463,0,0.865266841644794,0.00962379702537183,0,0.125109361329834,0,0,1,1
"35","G0800010008548",5706.27718098958,878.093994140625,5,"Cold",5706.27718098958,878.093994140625,32561599.2662824,771049.062545836,1,0,8,"Colorado",8,"Adams County",1,8548,1630,584,1,0,0.54478527607362,0.45521472392638,32.6,1062.76,0.789383561643836,0.0154109589041096,0.0496575342465753,0.0719178082191781,0.0154109589041096,0.00684931506849315,0.0513698630136986,0.77239263803681,0.22760736196319,2.79,7.7841,0.660958904109589,2.12904109589041,0.0463045414069457,0.145146927871772,0.356188780053428,0.291184327693678,0.161175422974176,93750,6,0.104452054794521,0.11472602739726,0.0804794520547945,0.229452054794521,0.470890410958904,0.013840830449827,0.986159169550173,6.1,37.21,0,0.522033898305085,0.438983050847458,0,0.0389830508474576,1,0.0271186440677966,0,0,0.00169491525423729,0.0101694915254237,0.0694915254237288,0.767796610169492,0.123728813559322,0.748287671232877,0.00171232876712329,0,0.25,0,0,1,1
"36","G0800010008549",5705.10432942708,878.553833007812,5,"Cold",5705.10432942708,878.553833007812,32548215.4096476,771856.837492719,1,0,8,"Colorado",8,"Adams County",1,8549,4258,1297,1,0,0.494363550962893,0.505636449037107,32.2,1036.84,0.879722436391673,0.0107941403238242,0.0323824209714726,0.0215882806476484,0,0.0424055512721665,0.0131071703932151,0.714419915453264,0.285580084546736,3.28,10.7584,0.906707787201234,2.37329221279877,0.0865817091454273,0.263493253373313,0.342203898050975,0.228260869565217,0.0794602698650675,95275,6,0.0323824209714726,0.10331534309946,0.0878951426368543,0.322282189668466,0.454124903623747,0.043135628369971,0.956864371630029,6.2,38.44,0,0.848111025443331,0.1272166538165,0,0.0246723207401696,1,0,0,0,0,0.0994602929838088,0.71858134155744,0.147262914417887,0.0346954510408635,0.804163454124904,0.015420200462606,0,0.174248265227448,0,0,0.993831919814958,1
"37","G0800010008550",5706.76416015625,877.627941894531,5,"Cold",5706.76416015625,877.627941894531,32567157.1796439,770230.804394031,1,0,8,"Colorado",8,"Adams County",1,8550,8360,2676,1,0,0.489114832535885,0.510885167464115,36,1296,0.930493273542601,0.0100896860986547,0,0.0403587443946188,0,0.0134529147982063,0.00560538116591928,0.798684210526316,0.201315789473684,3.12,9.7344,0.714499252615845,2.40550074738416,0.0921667265540783,0.277218828602228,0.322314049586777,0.233381243262666,0.0749191519942508,90275,6,0.0523168908819133,0.0866965620328849,0.159566517189836,0.261958146487294,0.439461883408072,0.0430581810544003,0.9569418189456,7,49,0,0.891754449691246,0.0526698147475481,0.00653832183073011,0.0490374137304758,1,0.0116236832546313,0.0185252451870687,0.00399564111877951,0.312023247366509,0.181983290955321,0.241554667635307,0.230294224482383,0,0.860986547085202,0,0,0.134529147982063,0,0.00448430493273543,1,1
"38","G0800010008551",5699.84072641226,880.803250826322,5,"Cold",5699.84072641226,880.803250826322,32488184.3064678,775814.366666217,1,0,8,"Colorado",8,"Adams County",1,8551,1549,416,1,0,0.519044544867656,0.480955455132343,36.9,1361.61,0.889423076923077,0.00961538461538462,0,0.0721153846153846,0,0.0144230769230769,0.0144230769230769,0.800516462233699,0.199483537766301,3.72,13.8384,1.13701923076923,2.58298076923077,0.129668049792531,0.232365145228216,0.227178423236515,0.289419087136929,0.121369294605809,134167,NA,0.0216346153846154,0.0432692307692308,0.103365384615385,0.170673076923077,0.661057692307692,0.0221948212083847,0.977805178791615,10,100,0.0454545454545455,0.936363636363636,0.0181818181818182,0,0,1,0.0272727272727273,0,0.0340909090909091,0.0431818181818182,0.0954545454545455,0.0227272727272727,0.315909090909091,0.461363636363636,0.752403846153846,0.0841346153846154,0,0.141826923076923,0,0.0216346153846154,1,0.583333333333333
