"","GISJOIN","state_code","TOTALHH","TOTALPOP","BTUelec","BTUng","BTUlpg","BTUfo","BTUwood","BTUelec_scaleHH","BTUng_scaleHH","BTUlpg_scaleHH","BTUfo_scaleHH","BTUwd_scaleHH","BTUelec_scalePop","BTUng_scalePop","BTUlpg_scalePop","BTUfo_scalePop","BTUwd_scalePop"
"813","G0800590011401",8,1116,2598,20568136.1993929,36470968.6377615,0.000000598783494658396,0.0000000999999999999978,0.000000512058657952092,22954039998.5225,40701600999.7418,0.00066824238003877,0.000111599999999998,0.000571457462274535,53436017846.0229,94751576520.9044,0.00155563951912251,0.000259799999999994,0.00133032839335954
"814","G0800590011402",8,1990,4545,19508499.885393,32233448.761507,0.000000334528809528795,0.0000000999999999999978,0.00000033674381481787,38821914771.9322,64144563035.3989,0.000665712330962302,0.000198999999999996,0.000670120191487562,88666131979.1114,146501024621.049,0.00152043343930837,0.00045449999999999,0.00153050063834722
"815","G0800590011550",8,2914,6056,20211116.0527693,35821795.6074437,0.000000320842307913487,0.0000000999999999999978,0.000000175194248647118,58895192177.7697,104384712400.091,0.000934934485259902,0.000291399999999994,0.000510516040557702,122398518815.571,216936794198.679,0.00194302101672408,0.000605599999999987,0.00106097636980695
"816","G0800590011601",8,1363,3789,24227100.5388926,50485449.0783103,0.000000407826680943165,0.0000000999999999999978,0.00000106977046393582,33021538034.5106,68811667093.7369,0.000555867766125533,0.000136299999999997,0.00145809714234453,91796483941.864,191289366557.718,0.00154525529409365,0.000378899999999992,0.00405336028785283
"817","G0800590011602",8,1599,4640,24583509.4663271,51311778.9207911,0.000000525077839896665,0.0000000999999999999975,0.000000877969128810006,39309031636.657,82047534494.345,0.000839599465994767,0.000159899999999996,0.0014038726369672,114067483923.758,238086654192.471,0.00243636117712053,0.000463999999999988,0.00407377675767843
"818","G0800590011701",8,1984,4489,28726715.9533187,52577107.7603731,0.000000335518106410969,0.0000000999999999999978,0.00000176283139928366,56993804451.3844,104312981796.58,0.000665667923119363,0.000198399999999996,0.00349745749617878,128954227914.448,236018636736.315,0.00150614077967884,0.00044889999999999,0.00791335015138434
"819","G0800590011702",8,2300,5859,30570080.6417393,64089916.151217,0.000000312642593058223,0.0000000999999999999975,0.00000119076949577165,70311185476.0004,147406807147.799,0.000719077964033913,0.000229999999999994,0.00273876984027479,179110102479.95,375502818729.98,0.00183177295272813,0.000585899999999985,0.00697671847572609
"820","G0800590011708",8,1638,3987,32337935.352046,71224673.0218574,0.000000426943422493463,0.0000000999999999999975,0.000000565544970943395,52969538106.6514,116666014409.802,0.000699333326044293,0.000163799999999996,0.000926362662405282,128931348248.607,283972771338.145,0.00170222342548144,0.00039869999999999,0.00225482779915132
"821","G0800590011709",8,1584,3507,23157804.2462637,41231978.9746439,0.000000184023003079237,0.0000000999999999999978,0.00000338326882956614,36681961926.0816,65311454695.8359,0.000291492436877511,0.000158399999999997,0.00535909782603277,81214419491.6466,144600550264.076,0.000645368671798883,0.000350699999999992,0.0118651237852885
"822","G0800590011710",8,1822,3882,25444364.7077141,44483762.7322477,0.000000407257329457137,0.0000000999999999999978,0.00000291737413505859,46359632497.455,81049415698.1553,0.000742022854270904,0.000182199999999996,0.00531545567407674,98775023795.346,172685966926.586,0.00158097295295261,0.000388199999999992,0.0113252463922974
"823","G0800590011711",8,1846,4397,25693025.0309433,48390534.3260662,0.000000248892687274329,0.0000000999999999999978,0.00000219382549665738,47429324207.1214,89328926365.9182,0.000459455900708412,0.000184599999999996,0.00404980186682952,112972231061.058,212773179431.713,0.00109438114594523,0.000439699999999991,0.00964625070880249
"824","G0800590011712",8,1779,4396,30872736.8282917,60852826.8382767,0.000000167052920067436,0.0000000999999999999975,0.00000319436362616709,54922598817.5309,108257178945.294,0.000297187144799969,0.000177899999999995,0.00568277289095125,135716551097.17,267509026781.064,0.000734364636616449,0.000439599999999989,0.0140424225006305
"825","G0800590011720",8,2054,4887,31153746.9709697,70550600.6976452,0.000000264977979247751,0.0000000999999999999975,0.00000105895420939594,63989796278.3718,144910933832.963,0.00054426476937488,0.000205399999999995,0.00217509194609927,152248361447.129,344780785609.392,0.00129494738458376,0.000488699999999988,0.00517510922131798
"826","G0800590011721",8,1161,2575,27494531.5020808,50809294.6974587,0.000000105567391193522,0.0000000999999999999978,0.00000408904209284458,31921151073.9158,58989591143.7496,0.000122563741175679,0.000116099999999997,0.00474737786979256,70798418617.858,130833933845.956,0.000271836032323318,0.000257499999999994,0.0105292833890748
"827","G0800590011723",8,1646,3627,20867549.6254841,34496175.1468258,0.000000224150124142636,0.0000000999999999999978,0.000000823380345796965,34347986683.5468,56780704291.6752,0.000368951104338779,0.000164599999999996,0.0013552840491818,75686602491.6307,125117627257.537,0.00081299250026534,0.000362699999999992,0.00298640051420559
"828","G0800590011724",8,2255,6400,40363731.0965355,87087944.3838023,0.000000190149196457617,0.0000000999999999999968,0.000000171973935010362,91020213622.6877,196383314585.474,0.000428786438011927,0.000225499999999993,0.000387801223448367,258327879017.828,557362844056.335,0.00121695485732875,0.000639999999999979,0.00110063318406632
"829","G0800590011725",8,713,1882,33371684.4197528,69761887.5805417,0.000000137923907914664,0.0000000999999999999975,0.0000118625939326419,23794010991.2837,49740225844.9263,0.0000983397463431555,0.0000712999999999982,0.00845802947397364,62805510077.9747,131291872426.58,0.000259572794695398,0.000188199999999995,0.022325401781232
"830","G0800590011726",8,2204,5995,32815303.2623235,66111030.6937294,0.000000146641107807579,0.0000000999999999999971,0.00000142466095073476,72324928390.161,145708711648.98,0.000323197001607904,0.000220399999999994,0.00313995273541942,196727743057.629,396335629008.908,0.000879113441306436,0.000599499999999983,0.00854084239965491
"831","G0800590011727",8,1527,3537,31610709.6478072,69560019.4620604,0.000000238464827624488,0.0000000999999999999975,0.00000105575856007093,48269553632.2016,106218149718.566,0.000364135791782594,0.000152699999999996,0.00161214332122831,111807080024.294,246033788837.308,0.000843450095307815,0.000353699999999991,0.00373421802697087
"832","G0800590011728",8,1129,2877,31746873.5997297,63931172.8296146,0.000000243879318689741,0.0000000999999999999975,0.00000192899347395236,35842220294.0948,72178294124.6349,0.000275339750800718,0.000112899999999997,0.00217783363209222,91335755346.4223,183929984230.801,0.000701640799870385,0.000287699999999993,0.00554971422456094
"833","G0800590011729",8,2024,4391,19467122.9884683,33096368.0039466,0.000000166116744926387,0.0000000999999999999978,0.00000280282686030988,39401456928.6599,66987048839.988,0.000336220291731008,0.000202399999999996,0.00567292156526719,85480137042.3644,145326151905.33,0.000729418626971767,0.000439099999999991,0.0123072127436207
"834","G0800590011730",8,1635,3596,20613425.383611,36396061.2756744,0.000000240457699733141,0.0000000999999999999978,0.0000022751749295796,33702950502.2039,59507560185.7276,0.000393148339063685,0.000163499999999996,0.00371991100986265,74125877679.4651,130880236347.325,0.000864685888240374,0.000359599999999992,0.00818152904676824
"835","G0800590011731",8,2081,4419,21409885.4147852,36881928.7033402,0.000000261175272009584,0.0000000999999999999978,0.00000103106539146898,44553971548.168,76751293631.6509,0.000543505741051944,0.000208099999999995,0.00214564707964695,94610283647.9358,162981242940.06,0.00115413352701035,0.00044189999999999,0.00455627796490144
"836","G0800590011732",8,2542,4915,17242750.7272941,25726013.2990452,0.000000344492698652668,0.0000000999999999999978,0.00000222952505393038,43831072348.7817,65395525806.1728,0.000875700439975082,0.000254199999999995,0.00566745268709103,84748119824.6507,126443355364.807,0.00169318161387786,0.000491499999999989,0.0109581156400678
"837","G0800590011733",8,798,1593,20251424.4393951,33145510.7495357,0.000000209775817995776,0.0000000999999999999978,0.00000102466738218439,16160636702.6373,26450117578.1294,0.00016740110276063,0.0000797999999999983,0.000817684570983141,32260519131.9564,52800798624.0103,0.000334172878067272,0.000159299999999997,0.00163229513981973
"838","G0800590011803",8,2024,5371,26224209.8364307,57772208.9713469,0.000000630631703499425,0.0000000999999999999978,0.00000117348928918056,53077800708.9358,116930950958.006,0.00127639856788284,0.000202399999999996,0.00237514232130145,140850231031.47,310294534385.104,0.00338712287949541,0.000537099999999988,0.00630281097218878
"839","G0800590011804",8,1668,4389,29461578.913233,64284812.7809442,0.000000574196286966511,0.0000000999999999999978,0.00000106675738182382,49141913627.2727,107227067718.615,0.000957759406660141,0.000166799999999996,0.00177935131288213,129306869850.18,282146043295.564,0.00252014750349602,0.000438899999999991,0.00468199814882475
"840","G0800590011805",8,2831,5405,17714655.86751,25580791.433924,0.000000294378689361516,0.0000000999999999999978,0.000000313006527441567,50150190760.9209,72419220549.4387,0.000833386069582451,0.000283099999999994,0.000886121479187077,95747714963.8917,138264177700.359,0.00159111681599899,0.000540499999999988,0.00169180028082167
"841","G0800590011806",8,2186,5128,24014238.1380337,47273377.3250147,0.000000973212499840469,0.0000000999999999999978,0.00000156253882255153,52495124569.7417,103339602832.482,0.00212744252465126,0.000218599999999995,0.00341570986609764,123145013171.837,242417878922.676,0.00499063369918192,0.000512799999999989,0.00801269908204424
"842","G0800590011904",8,1204,2345,20165943.9917209,30872712.7821619,0.000000146627262679194,0.0000000999999999999978,0.000000813337992682463,24279796566.0319,37170746189.7229,0.000176539224265749,0.000120399999999997,0.000979258943189685,47289138660.5854,72396511474.1696,0.00034384093098271,0.000234499999999995,0.00190727759284038
"843","G0800590011951",8,1377,3219,26583418.1386708,53912607.1461003,0.000000170974120210926,0.0000000999999999999978,0.00000154899230838389,36605366776.9497,74237660040.1801,0.000235431363530445,0.000137699999999997,0.00213296240864461,85572022988.3813,173544682403.297,0.000550365692958971,0.000321899999999993,0.00498620624068773
"844","G0800590012022",8,2290,5855,30729409.6266588,57333712.6091076,0.000000288571120875762,0.0000000999999999999975,0.00000212193887801221,70370348045.0487,131294201874.856,0.000660827866805496,0.000228999999999994,0.00485924003064797,179920693364.087,335688887326.325,0.00168958391272759,0.000585499999999985,0.0124239521307615
"845","G0800590012023",8,1291,3494,31974596.1547717,63090716.3065714,0.000000315060653446038,0.0000000999999999999971,0.00000812458608005556,41279203635.8103,81450114751.7837,0.000406743303598835,0.000129099999999996,0.0104888406293517,111719238964.772,220438962775.161,0.00110082192314046,0.00034939999999999,0.0283873037637141
"846","G0800590012024",8,1948,5255,32977296.845086,61196653.6588799,0.000000193847968037856,0.0000000999999999999971,0.00000375544096144001,64239774254.2275,119211081327.498,0.000377615841737744,0.000194799999999994,0.00731559899288513,173295694920.927,321588414977.414,0.00101867107203894,0.000525499999999985,0.0197348422523672
"847","G0800590012026",8,1398,3312,33164526.5197441,56197040.7096281,0.00041189695706796,0.0000000999999999999978,0.0000680949340852552,46364008074.6023,78563462912.06,0.575831945981008,0.000139799999999997,0.0951967178511868,109840911833.393,186124598830.288,1.36420272180908,0.000331199999999993,0.225530421690365
"848","G0800590012027",8,1196,3132,33770821.1686521,57832107.7808229,0.000632904291361974,0.0000000999999999999978,0.0000747159864594389,40389902117.7079,69167200905.8642,0.756953532468921,0.000119599999999997,0.089360319805489,105770211900.218,181130161569.537,1.9822562405457,0.000313199999999993,0.234010469590963
"849","G0800590012030",8,1638,4115,32251172.3940975,60648169.4588346,0.0000143489047654876,0.0000000999999999999978,0.0000186527673426044,52827420381.5317,99341701573.5711,0.0235035060058687,0.000163799999999996,0.0305532329071859,132713574401.711,249567217323.104,0.0590457431099814,0.000411499999999991,0.0767561376148169
"850","G0800590012031",8,1535,4092,33469646.688539,62818819.9099984,0.000168982064904657,0.0000000999999999999975,0.000334077255563235,51375907666.9073,96426888561.8475,0.259387469628649,0.000153499999999996,0.512808587289565,136957794249.501,257054611071.713,0.691474609589857,0.00040919999999999,1.36704412976476
"851","G0800590012032",8,1044,2627,35404455.7870863,62884390.6147869,0.000208289699508052,0.0000000999999999999975,0.000200487566282257,36962251841.7181,65651303801.8375,0.217454446286407,0.000104399999999997,0.209309019198677,93007505352.6757,165197294145.045,0.547177040607654,0.000262699999999993,0.52668083662349
"852","G0800590012033",8,1195,2827,33271589.5967199,56629941.6950001,0.0882153542426213,0.0000000999999999999975,0.00147603688381633,39759549568.0803,67672780325.5251,105.417348319933,0.000119499999999997,1.76386407616051,94058783789.9271,160092845171.765,249.384806443891,0.000282699999999993,4.17275627054875
"853","G0800590012034",8,1421,3758,39064730.3549244,83725513.8090006,0.00000149535507565617,0.0000000999999999999971,0.00000239869987195582,55510981834.3476,118973955122.59,0.00212489956250742,0.000142099999999996,0.00340855251804921,146805256673.806,314640480894.224,0.00561954437431588,0.000375799999999989,0.00901431411880995
"854","G0800590012035",8,1791,5192,38379581.6214237,86997001.472246,0.000000775523577153758,0.0000000999999999999971,0.00000190372612801205,68737830683.9698,155811629636.793,0.00138896272668238,0.000179099999999995,0.00340957349526959,199266787778.432,451688431643.901,0.00402651841258231,0.000519199999999985,0.00988414605663858
"855","G0800590012036",8,1395,3937,37041995.215329,72300924.331481,0.000071733166530751,0.0000000999999999999968,0.0000224047029589245,51673583325.384,100859789442.416,0.100067767310398,0.000139499999999995,0.0312545606276997,145834335162.75,284648739093.041,0.282413476631567,0.000393699999999987,0.0882073155492859
"856","G0800590012037",8,1500,3530,32263216.3690025,59346467.5564164,0.00310810365018988,0.0000000999999999999978,0.000736553286380885,48394824553.5037,89019701334.6246,4.66215547528482,0.000149999999999997,1.10482992957133,113889153782.579,209493030474.15,10.9716058851703,0.000352999999999992,2.60003310092452
"857","G0800590012038",8,1346,3745,34623029.4770886,57270466.1777784,0.000000396478925602444,0.0000000999999999999971,0.00000565206664995887,46602597676.1612,77086047475.2898,0.00053366063386089,0.000134599999999996,0.00760768171084464,129663245391.697,214477895835.78,0.00148481357638115,0.000374499999999989,0.021166989604096
