"","GISJOIN","state_code","TOTALHH","response","SE","BTUelec","response","SE","BTUng","response","SE","BTUlpg","response","SE","BTUfo","response","SE","BTUwd"
"20","G0800010008533","08",2957,10.0171137273888,0.0431798008102245,24022932.1891757,10.5454636468576,0.0632810440206887,40151185.9781674,8.80584448916051,0.616218878489942,6673131.30095408,7.83278193488526,0.203908437872553,2521935.48393013,8.80495136441851,0.295740613754592,6667174.02297477
"21","G0800010008534","08",1353,10.3833260723082,0.0431798008102245,34647349.4216597,10.8952843270057,0.0632810440206887,56967028.8240179,9.00453219453122,0.616218878489942,8139892.02796801,8.53952270752587,0.203908437872553,5112903.42884772,9.05889270920955,0.295740613754592,8594628.63004263
"22","G0800010008535","08",1144,10.2504129251999,0.0431798008102245,30335179.5364092,10.9193999529473,0.0632810440206887,58357523.3169346,8.92109003993601,0.616218878489942,7488247.27116068,8.45581742722722,0.203908437872553,4702348.89253755,9.0057432997111,0.295740613754592,8149756.2654756
"23","G0800010008537","08",1881,10.3966459314909,0.0431798008102245,35111934.471917,11.0981404644511,0.0632810440206887,69778699.3461028,9.15414199669329,0.616218878489942,9453515.82900381,8.74094324191651,0.203908437872553,6253791.76964927,9.07408246940195,0.295740613754592,8726175.53152416
"24","G0800010008538","08",2255,10.433828480447,0.0431798008102245,36442061.2027021,11.1124406857345,0.0632810440206887,70783719.0629467,9.04246055279551,0.616218878489942,8454554.36106285,8.66085156884392,0.203908437872553,5772448.20714149,9.23611237625182,0.295740613754592,10261069.7379908
"25","G0800010008539","08",3044,10.3902336523366,0.0431798008102245,34887507.2603891,10.9962429830122,0.0632810440206887,63018687.8405937,8.93811455663096,0.616218878489942,7616822.42129855,8.56370165934476,0.203908437872553,5238034.75045876,9.02165452940934,0.295740613754592,8280466.02832305
"26","G0800010008540","08",2480,10.4546355680765,0.0431798008102245,37208257.8816958,11.1255146173381,0.0632810440206887,71715216.4630908,9.09309998691198,0.616218878489942,8893713.75869912,8.78672965496842,0.203908437872553,6546786.87588342,9.29531541050742,0.295740613754592,10886898.9106052
"27","G0800010008542","08",2709,10.3868569587667,0.0431798008102245,34769901.50999,11.0750043671664,0.0632810440206887,68182824.9086215,8.97008738340667,0.616218878489942,7864288.78380474,8.71009921508965,0.203908437872553,6063844.08302624,9.187055273419,0.295740613754592,9769839.07361922
"28","G0800010008543","08",2823,10.2253407290591,0.0431798008102245,29584065.3525708,10.9591061813626,0.0632810440206887,60721298.2110163,9.00730530282649,0.616218878489942,8162496.15743714,8.71624895524793,0.203908437872553,6101250.04909412,9.0073417040326,0.295740613754592,8162793.28755006
"29","G0800010008545","08",2244,10.3782594289429,0.0431798008102245,34472247.6223576,11.1354592507615,0.0632810440206887,72431955.9505602,9.22949704988899,0.616218878489942,10193413.4438096,8.60675789316619,0.203908437872553,5468490.47601899,9.15018235212935,0.295740613754592,9416157.2785434
"30","G0800010008546","08",1260,10.1738073419466,0.0431798008102245,28098115.1219985,10.7975568099886,0.0632810440206887,51663169.6502429,9.13106977605081,0.616218878489942,9237899.16833697,8.78164388804973,0.203908437872553,6513575.96682106,9.14588168307669,0.295740613754592,9375748.45710709
"31","G0800010008547","08",1143,10.195496218682,0.0431798008102245,28714188.496857,10.9797936867212,0.0632810440206887,61990553.9941166,9.17917504896953,0.616218878489942,9693153.0970739,8.41474371780414,0.203908437872553,4513118.77459375,8.94987507117978,0.295740613754592,7706928.98341873
"32","G0800010008548","08",584,10.2780751400448,0.0431798008102245,31186031.7634714,10.9187388308572,0.0632810440206887,58318954.61986,8.86476121346277,0.616218878489942,7078103.00375046,8.76573684178808,0.203908437872553,6410783.93884197,9.10604787878476,0.295740613754592,9009617.33704942
"33","G0800010008549","08",1297,10.2596094939859,0.0431798008102245,30615445.8706284,11.0855116027908,0.0632810440206887,68903014.8925485,9.1211037365774,0.616218878489942,9146291.14339293,8.42522681612565,0.203908437872553,4560679.09665664,8.77355694180604,0.295740613754592,6461113.44483544
"34","G0800010008550","08",2676,10.3092964661725,0.0431798008102245,32175060.0812273,11.0465012469362,0.0632810440206887,66266837.1819452,9.04180577985027,0.616218878489942,8449020.3595581,8.60677959455793,0.203908437872553,5468609.15116071,9.15460733576832,0.295740613754592,9457915.94300859
"35","G0800010008603","08",770,10.0012291375993,0.0431798008102245,23644352.5174456,10.6697147070616,0.0632810440206887,45463192.3323851,8.69377539325255,0.616218878489942,5965662.5020556,8.36051457395057,0.203908437872553,4274893.94959367,8.87864773911718,0.295740613754592,7177078.88777192
"36","G0800010008604","08",1144,10.2252114968058,0.0431798008102245,29580242.3841733,11.0140440785713,0.0632810440206887,64150533.6848484,9.05983498748296,0.616218878489942,8602730.97860277,8.42371030737645,0.203908437872553,4553768.02857639,8.95534976530222,0.295740613754592,7749237.77038587
"37","G0800010008605","08",1444,10.1445831103612,0.0431798008102245,27288851.9413646,10.7945176070097,0.0632810440206887,51506393.1496221,8.9010653793891,0.616218878489942,7339789.03514096,8.3336703799758,0.203908437872553,4161664.4440461,9.04762824890247,0.295740613754592,8498358.01322031
"38","G0800010008606","08",2461,9.9202856487456,0.0431798008102245,21805904.9717482,10.5544556912927,0.0632810440206887,40513855.3524826,8.66202408620717,0.616218878489942,5779220.47241629,8.24274999947713,0.203908437872553,3799975.8843746,8.88604616254373,0.295740613754592,7230374.8663542
"39","G0800010008705","08",1451,10.1330220517213,0.0431798008102245,26975180.6039359,10.9032539210711,0.0632810440206887,57422846.8485855,8.92620982785563,0.616218878489942,7526683.81860542,8.41389749042445,0.203908437872553,4509301.26538715,8.87397109376233,0.295740613754592,7143592.59791257
"40","G0800010008706","08",1588,10.1356960383104,0.0431798008102245,27047408.4001517,10.8656616758019,0.0632810440206887,55304263.7421947,8.88451105293805,0.616218878489942,7219283.96349798,8.44247273671406,0.203908437872553,4640014.34455323,8.83370564490499,0.295740613754592,6861666.66233758
"41","G0800010008709","08",2533,10.0101954091209,0.0431798008102245,23857307.4813922,10.6740478772603,0.0632810440206887,45660619.5164221,8.79082028941723,0.616218878489942,6573622.23721333,8.12095350525042,0.203908437872553,3364227.02436628,8.79661702866683,0.295740613754592,6611838.46900086
"42","G0800010008801","08",1509,10.094021033873,0.0431798008102245,25943372.6687538,10.9208691371052,0.0632810440206887,58443324.2789592,8.85907721138017,0.616218878489942,7037985.17445902,8.5790182392528,0.203908437872553,5318881.09248036,8.81048125448978,0.295740613754592,6704144.89061171
"43","G0800010008802","08",1172,10.156704738142,0.0431798008102245,27621650.200539,10.957412858724,0.0632810440206887,60618564.4673461,8.8180033048545,0.616218878489942,6754763.9470032,8.71990038084482,0.203908437872553,6123569.03295286,8.85487548625864,0.295740613754592,7008475.5344592
"44","G0800010008901","08",730,10.1810013642425,0.0431798008102245,28300982.4296962,11.0020419794569,0.0632810440206887,63385194.6460785,8.89355321963294,0.616218878489942,7284857.95119642,8.49003851693875,0.203908437872553,4866053.49512869,8.88053225829707,0.295740613754592,7190616.98298496
"45","G0800010009001","08",1477,10.1164753857485,0.0431798008102245,26532503.8134919,10.6972442028124,0.0632810440206887,46732157.9422999,8.9628258453017,0.616218878489942,7807388.79188991,7.9648847486829,0.203908437872553,2878097.45428597,8.93471722835937,0.295740613754592,7590989.481482
"46","G0800010009002","08",3246,10.0653990157176,0.0431798008102245,25211346.9849111,10.7267484951329,0.0632810440206887,48131498.9648562,8.7303816764559,0.616218878489942,6188089.50860047,8.45791114024889,0.203908437872553,4712204.57553189,8.86535256185621,0.295740613754592,7082289.86641558
"47","G0800010009101","08",1397,10.2647979268214,0.0431798008102245,30774704.8502478,11.0431769209838,0.0632810440206887,66046910.3720572,9.03836734067899,0.616218878489942,8420018.80560787,8.47123795898527,0.203908437872553,4775423.59027359,8.99359569544068,0.295740613754592,8051355.13052396
"48","G0800010009103","08",1117,10.1817500064518,0.0431798008102245,28322177.6725446,10.9392375587906,0.0632810440206887,59526755.9062959,8.77727684382373,0.616218878489942,6485192.91263889,8.74321391584489,0.203908437872553,6268008.22593414,8.58823339262851,0.295740613754592,5368121.93001324
"49","G0800010009104","08",1883,10.1338007853502,0.0431798008102245,26996195.2655673,10.8841318022459,0.0632810440206887,56335232.2366052,8.92294124725088,0.616218878489942,7502122.40819975,8.56455412139873,0.203908437872553,5242501.88007958,8.86620072793717,0.295740613754592,7088299.37262519
"50","G0800010009203","08",1721,9.69475841960907,0.0431798008102245,17403190.8961453,9.97836030742149,0.0632810440206887,22772385.4903136,8.58416662203664,0.616218878489942,5346335.34017282,6.9704317322994,0.203908437872553,1064682.30906925,8.64220920696651,0.295740613754592,5665833.00604086
"51","G0800010009204","08",2632,10.0976610966835,0.0431798008102245,26037980.2591081,10.6163288611501,0.0632810440206887,43099749.8407171,8.83362893181243,0.616218878489942,6861140.30285744,8.16382682672278,0.203908437872553,3511599.2052222,8.83839469428688,0.295740613754592,6893916.90856698
"52","G0800010009206","08",808,10.0467424042143,0.0431798008102245,24745349.1654215,10.7039783976775,0.0632810440206887,47047923.4201672,8.99029079164109,0.616218878489942,8024790.0979792,8.39195177575518,0.203908437872553,4411419.39863021,8.97517043418582,0.295740613754592,7904365.13180166
"53","G0800010009207","08",1559,10.0846654669389,0.0431798008102245,25701789.5448755,10.6336360709485,0.0632810440206887,43852178.693725,8.81636580467571,0.616218878489942,6743712.07102627,8.09566347434735,0.203908437872553,3280212.46221969,8.87928642056295,0.295740613754592,7181664.21901949
"54","G0800010009304","08",2152,10.0251240650402,0.0431798008102245,24216136.7712682,10.6663109097634,0.0632810440206887,45308707.9071473,8.80868038456549,0.616218878489942,6692082.46240221,8.1921450877096,0.203908437872553,3612462.99117075,8.99765519547654,0.295740613754592,8084106.03814374
"55","G0800010009306","08",1246,10.2234911119482,0.0431798008102245,29529396.7326773,11.062839815513,0.0632810440206887,67358435.7412638,8.95685810064253,0.616218878489942,7760935.03905955,8.80581777711704,0.203908437872553,6672953.05036141,9.07348860868925,0.295740613754592,8720994.9371319
"56","G0800010009307","08",1209,10.027755741299,0.0431798008102245,24279949.73419,10.7373581380415,0.0632810440206887,48644875.5369238,8.87206515105303,0.616218878489942,7129990.28641321,8.38126437897469,0.203908437872553,4364523.85118166,8.92877281046788,0.295740613754592,7545999.3204346
"57","G0800010009308","08",1363,10.0776123456708,0.0431798008102245,25521149.4933541,10.8136377104701,0.0632810440206887,52500675.8187658,8.86513554804194,0.616218878489942,7080753.07843609,8.36053991076189,0.203908437872553,4275002.26314724,8.85786966201948,0.295740613754592,7029491.58920491
"58","G0800010009309","08",1620,9.97709770809262,0.0431798008102245,23080609.8067467,10.6150362190075,0.0632810440206887,43044073.2804238,8.90334288559615,0.616218878489942,7356524.50055616,8.05656193045882,0.203908437872553,3154426.33271118,8.84021568577332,0.295740613754592,6906482.10965561
"59","G0800010009310","08",1921,10.0986392528631,0.0431798008102245,26063461.9308975,10.8017202452886,0.0632810440206887,51878714.3062336,8.9557334435415,0.616218878489942,7752211.55474101,8.15587202387432,0.203908437872553,3483775.9368876,8.96195354471894,0.295740613754592,7800581.37158694
"60","G0800010009316","08",2208,10.1335285481982,0.0431798008102245,26988846.898547,10.907658737049,0.0632810440206887,57676341.8113456,8.74968760339569,0.616218878489942,6308716.97845634,8.73648971911693,0.203908437872553,6226002.29188674,8.74205805232717,0.295740613754592,6260767.44937793
"61","G0800010009318","08",2255,9.87094099469616,0.0431798008102245,20756016.3521034,10.3968770944527,0.0632810440206887,34607327.1240654,8.69618399671771,0.616218878489942,5980048.7358413,7.80626205462612,0.203908437872553,2455933.11263276,8.62233514529409,0.295740613754592,5554341.45612731
"62","G0800010009320","08",1053,9.72541045210572,0.0431798008102245,17944893.8043263,10.2368658657802,0.0632810440206887,29490087.725096,8.71647586427157,0.616218878489942,6102634.63486734,7.63102895994582,0.203908437872553,2061169.79022658,8.71974663421583,0.295740613754592,6122627.62722746
"63","G0800010009321","08",1278,9.96567132056068,0.0431798008102245,22818382.8212742,10.6010302919429,0.0632810440206887,42445403.3795028,8.75781826649992,0.616218878489942,6360220.12446344,8.20434037877558,0.203908437872553,3656787.75616933,8.73109409555801,0.295740613754592,6192499.5924994
"64","G0800010009322","08",1616,10.0993431528756,0.0431798008102245,26081814.4604921,10.8183257104632,0.0632810440206887,52747376.8019301,8.79671272892999,0.616218878489942,6612471.2539607,8.70525410610219,0.203908437872553,6034535.15736635,8.88352988387332,0.295740613754592,7212204.09924337
"65","G0800010009323","08",1459,9.93670465125535,0.0431798008102245,22166891.5906704,10.4809504390511,0.0632810440206887,37642689.7043408,8.68964203931761,0.616218878489942,5941055.19786086,7.82365225831327,0.203908437872553,2499015.81241835,8.83577363593883,0.295740613754592,6875871.20984873
"66","G0800010009325","08",2381,10.0022651141768,0.0431798008102245,23668860.2053472,10.4388785229687,0.0632810440206887,36091841.9397462,9.02764139863096,0.616218878489942,8330188.788845,7.822911177358,0.203908437872553,2497164.52545433,9.07199616769494,0.295740613754592,8707989.07443191
"67","G0800010009326","08",1152,10.1753063697498,0.0431798008102245,28140266.5629824,10.823402871631,0.0632810440206887,53015864.7366399,9.16721228206844,0.616218878489942,9577886.99143356,8.28199886861599,0.203908437872553,3952086.19306492,9.04817328428432,0.295740613754592,8502991.18153079
"68","G0800010009327","08",1518,10.1830361942639,0.0431798008102245,28358628.7487182,10.8821971030099,0.0632810440206887,56226345.8709843,8.91987843648037,0.616218878489942,7479179.97898076,8.36863793575654,0.203908437872553,4309761.89053671,9.11431855173419,0.295740613754592,9084441.93380299
"69","G0800010009401","08",1771,10.2264424454109,0.0431798008102245,29616676.5619742,10.9478281206614,0.0632810440206887,60040326.9594684,8.97402456884945,0.616218878489942,7895312.98105445,8.44862483483056,0.203908437872553,4668648.15676222,9.1341682051074,0.295740613754592,9266566.53250451
"70","G0800010009406","08",1741,10.1241517372259,0.0431798008102245,26736960.3745623,10.7404477602418,0.0632810440206887,48795402.239895,8.81652790065761,0.616218878489942,6744805.28825677,8.21158456047116,0.203908437872553,3683374.37397423,8.98298442836386,0.295740613754592,7966371.7390545
"71","G0800010009407","08",1765,10.1335705571959,0.0431798008102245,26989980.6967703,10.7794295161073,0.0632810440206887,50735093.3605694,8.68509456651984,0.616218878489942,5914099.74700043,8.49465245376289,0.203908437872553,4888557.03356839,9.04062000944014,0.295740613754592,8439007.69875276
"72","G0800010009408","08",1778,10.2749790897271,0.0431798008102245,31089627.5530727,10.8650117802344,0.0632810440206887,55268333.4230684,9.06133867172746,0.616218878489942,8615676.50018418,8.33065981448336,0.203908437872553,4149154.3214003,9.07915359791916,0.295740613754592,8770539.48168151
"73","G0800010009409","08",2263,10.2980191356488,0.0431798008102245,31814249.6074849,10.8881872376229,0.0632810440206887,56564160.0175408,9.29187103140914,0.616218878489942,10849464.8091797,8.40382107869351,0.203908437872553,4464091.8461037,9.29931410175415,0.295740613754592,10930519.4123196
"74","G0800010009410","08",1183,10.4529711147615,0.0431798008102245,37146377.985903,11.0558836468869,0.0632810440206887,66891505.0111384,9.71993481994917,0.616218878489942,16646159.6965496,8.76047881909567,0.203908437872553,6377164.3551385,9.52399728504355,0.295740613754592,13684201.6892242
"75","G0800010009411","08",1265,10.1082746286585,0.0431798008102245,26315806.9483522,10.8274881407092,0.0632810440206887,53232891.8146701,9.23305914526341,0.616218878489942,10229788.1012251,8.27121241351898,0.203908437872553,3909686.2762964,9.08805194396225,0.295740613754592,8848931.03731193
"76","G0800010009501","08",1176,10.0607248556421,0.0431798008102245,25093780.0906737,10.8225939454391,0.0632810440206887,52972996.1561662,8.93409824687164,0.616218878489942,7586292.253418,8.19261897623701,0.203908437872553,3614175.30162806,8.94368820060656,0.295740613754592,7659394.40803897
"77","G0800010009502","08",1518,10.24791099476,0.0431798008102245,30259377.8920894,11.0073038504643,0.0632810440206887,63719598.3871996,9.05034279006886,0.616218878489942,8521458.49531356,8.64378153508281,0.203908437872553,5674748.56183126,8.99112044822007,0.295740613754592,8031450.68049492
"78","G0800010009553","08",1184,10.1311635965405,0.0431798008102245,26925094.9951346,10.7760827450604,0.0632810440206887,50565578.4410833,8.91741815642463,0.616218878489942,7460801.71874901,8.24488340990963,0.203908437872553,3808091.44640379,8.92235403996287,0.295740613754592,7497718.40040534
"79","G0800010009603","08",2283,10.0340719954099,0.0431798008102245,24433793.4129299,10.4503884032192,0.0632810440206887,36509654.5927422,8.78555673640996,0.616218878489942,6539112.52962978,7.54263494195766,0.203908437872553,1886795.07649155,8.93850057596981,0.295740613754592,7619763.22962162
"80","G0800010009604","08",1891,9.95026499626375,0.0431798008102245,22469529.5887536,10.4818724155731,0.0632810440206887,37677411.3842983,8.96227163310298,0.616218878489942,7803063.04058412,8.02789741530722,0.203908437872553,3065289.86136705,9.03221146160059,0.295740613754592,8368345.39880417
"81","G0800010009606","08",1078,9.94608156203805,0.0431798008102245,22375726.136728,10.471488398196,0.0632810440206887,37288192.8133398,8.71028206652164,0.616218878489942,6064952.96697764,8.0554491191015,0.203908437872553,3150918.00367853,8.72201128204636,0.295740613754592,6136508.93480448
"82","G0800010009607","08",1831,10.0106631275648,0.0431798008102245,23868468.5940489,10.4609923001869,0.0632810440206887,36898859.1037138,8.84629089141002,0.616218878489942,6948568.11983821,7.97807758056884,0.203908437872553,2916319.28285429,8.87950969907246,0.295740613754592,7183267.90933024
"83","G0800010009608","08",1340,10.1513702057165,0.0431798008102245,27474693.9318854,10.8900487858477,0.0632810440206887,56669554.9976935,9.14922903434337,0.616218878489942,9407184.96574632,8.71860562795022,0.203908437872553,6115645.65473745,9.16106738506087,0.295740613754592,9519212.32185013
"84","G0800010009751","08",1324,10.0649705690458,0.0431798008102245,25200547.5808524,10.686553114916,0.0632810440206887,46235201.5697568,8.80429019717338,0.616218878489942,6662767.36282335,8.34422353410495,0.203908437872553,4205815.68804324,8.8227872662636,0.295740613754592,6787155.89619306
"85","G0800010009752","08",1034,10.1061647217618,0.0431798008102245,26260341.5797384,10.7796107981254,0.0632810440206887,50744291.5543912,8.96515731553841,0.616218878489942,7825612.72250548,8.37691898157813,0.203908437872553,4345599.40749405,8.87145196821404,0.295740613754592,7125619.63886744
"86","G0800010015000","08",1173,10.1422549218897,0.0431798008102245,27225392.2525971,10.9269762401711,0.0632810440206887,58801335.7776875,8.72087754785406,0.616218878489942,6129555.70710452,8.79063690561252,0.203908437872553,6572416.85188419,8.96239021329493,0.295740613754592,7803988.38415986
"87","G0800010060000","08",1900,10.3578764392669,0.0431798008102245,33776712.7755361,10.8854398856871,0.0632810440206887,56408971.6391797,9.11436138646745,0.616218878489942,9084831.07178435,8.20512358449209,0.203908437872553,3659652.89509414,9.28826253625049,0.295740613754592,10810385.1197824
"88","G0800010060100","08",2415,10.2853378543838,0.0431798008102245,31413351.483431,11.0714615566113,0.0632810440206887,67941693.4705756,9.12092704107171,0.616218878489942,9144675.17762531,8.65036046531824,0.203908437872553,5712205.41463234,8.98016438961244,0.295740613754592,7943937.90904437
"89","G0800010060200","08",1767,9.85357500843063,0.0431798008102245,20398679.3919301,10.3206517897695,0.0632810440206887,32067405.8935916,8.73184344004923,0.616218878489942,6197141.64698768,7.33573244729163,0.203908437872553,1534151.05330568,8.88206974039227,0.295740613754592,7201680.93098124
"90","G0800030960000","08",674,10.2440416260321,0.0431798008102245,30142519.4315845,10.5241666210078,0.0632810440206887,39305126.3872041,10.4454138476349,0.616218878489942,34386311.6711349,8.99670846355748,0.203908437872553,8076456.17867478,10.025772786582,0.295740613754592,22601527.8415102
"91","G0800030960100","08",846,10.3140431231209,0.0431798008102245,32328147.0920605,10.7342954759832,0.0632810440206887,48496120.6315654,9.96734685353943,0.616218878489942,21318848.2236481,9.55332622994415,0.203908437872553,14091488.3355759,9.2908504261521,0.295740613754592,10838397.4370292
"92","G0800030960200","08",2653,10.0319922938484,0.0431798008102245,24383031.218018,10.6638230271397,0.0632810440206887,45196125.2643091,8.95662527358669,0.616218878489942,7759128.29374162,8.66033817205604,0.203908437872553,5769485.41138375,9.00297733199747,0.295740613754592,8127245.44921855
"93","G0800030960300","08",1980,10.0757946228006,0.0431798008102245,25474801.2531347,10.7154673778266,0.0632810440206887,47591573.088541,9.11372938981629,0.616218878489942,9079091.30291899,8.92043613968322,0.203908437872553,7483352.30496134,8.82777055966963,0.295740613754592,6821062.69902189
"94","G0800050004951","08",1368,9.62586990316969,0.0431798008102245,16244673.2949409,9.93274975412652,0.0632810440206887,21757055.2862064,8.42378606710966,0.616218878489942,4554113.03389591,6.96185376125282,0.203908437872553,1055588.55379398,8.89123060068171,0.295740613754592,7267957.63615536
"95","G0800050004952","08",1646,9.62475112595729,0.0431798008102245,16226509.2872692,9.95112735802355,0.0632810440206887,22160594.5148486,8.49977444378261,0.616218878489942,4913660.40864168,6.81848805122513,0.203908437872553,914601.134105777,8.75778638568743,0.295740613754592,6360017.35871044
"96","G0800050005551","08",1117,10.0036385240381,0.0431798008102245,23701389.5843311,10.6534994884889,0.0632810440206887,44731941.4505909,8.81249325074626,0.616218878489942,6717647.18376118,8.1323454535575,0.203908437872553,3402771.2548179,8.90862994289396,0.295740613754592,7395521.86691755
"97","G0800050005552","08",1285,10.0543717611362,0.0431798008102245,24934862.278702,10.4897668898684,0.0632810440206887,37976031.9151348,8.96320062624393,0.616218878489942,7810315.40080207,7.74321717302501,0.203908437872553,2305878.87406525,8.89825360728892,0.295740613754592,7319180.20835073
"98","G0800050005553","08",1550,10.0874950198196,0.0431798008102245,25774617.1036442,10.6747500337519,0.0632810440206887,45692691.6753432,8.82952699460278,0.616218878489942,6833053.97969696,8.01429097118035,0.203908437872553,3023864.63028592,9.0664349534694,0.295740613754592,8659696.48888464
"99","G0800050005611","08",1926,10.3565540203541,0.0431798008102245,33732075.3329526,11.0717945268788,0.0632810440206887,67964319.8011661,9.1860912221835,0.616218878489942,9760424.98674982,8.46667156838451,0.203908437872553,4753666.85356114,9.41900046394627,0.295740613754592,12320261.5176754
"100","G0800050005612","08",1522,10.209551774266,0.0431798008102245,29120632.073114,10.7939509172566,0.0632810440206887,51477213.2731544,9.04667928658689,0.616218878489942,8490297.21702226,7.97832905098652,0.203908437872553,2917052.74310037,9.20611378595463,0.295740613754592,9957823.33422451
"101","G0800050005614","08",1297,10.3016420401106,0.0431798008102245,31929718.6346641,11.1249416623889,0.0632810440206887,71674138.6438752,9.10189435763167,0.616218878489942,8972273.30915112,8.77574993490274,0.203908437872553,6475298.16983423,9.40755827835248,0.295740613754592,12180094.2381036
"102","G0800050005619","08",1826,10.3150312494068,0.0431798008102245,32360107.1716741,10.986453323726,0.0632810440206887,62404766.3023664,9.05894975323863,0.616218878489942,8595118.91627196,8.48210835896586,0.203908437872553,4827617.52529212,9.39585835376866,0.295740613754592,12038418.4681477
"103","G0800050005620","08",1692,9.74034975120672,0.0431798008102245,18214990.4440601,10.1324839658406,0.0632810440206887,26567065.1828221,8.86151937454587,0.616218878489942,7055194.08754663,7.37568937508905,0.203908437872553,1596692.17098937,8.9430067679716,0.295740613754592,7654176.82464301
"104","G0800050005622","08",1045,10.3146207632951,0.0431798008102245,32346826.5230535,10.8318994616418,0.0632810440206887,53468237.8965353,9.28338051868485,0.616218878489942,10757737.2482209,7.97146261332059,0.203908437872553,2897091.59169979,9.33248479839145,0.295740613754592,11299172.7989871
"105","G0800050005623","08",1699,10.3169779131143,0.0431798008102245,32423162.7719862,10.9086952650694,0.0632810440206887,57736155.9499071,9.11561857467351,0.616218878489942,9096259.59665988,8.26932413535843,0.203908437872553,3902310.66687888,9.34539512922644,0.295740613754592,11445994.5775434
"106","G0800050005624","08",869,10.5280571322635,0.0431798008102245,40042936.338998,11.2493225403916,0.0632810440206887,81167171.3885541,9.36478651588485,0.616218878489942,11670114.2569109,8.59748091793518,0.203908437872553,5417994.01468527,9.52141038271912,0.295740613754592,13648847.7443833
"107","G0800050005625","08",1250,10.1914179515816,0.0431798008102245,28597322.8332671,10.8059267410134,0.0632810440206887,52097401.5271373,8.90136930115639,0.616218878489942,7342020.09581284,8.32808491704565,0.203908437872553,4138484.41741889,9.28964267240546,0.295740613754592,10825315.2235534
"108","G0800050005626","08",1653,10.0974448933693,0.0431798008102245,26032351.3699939,10.5409243153301,0.0632810440206887,39969339.4768239,8.77364117124607,0.616218878489942,6461657.68372307,8.00076944768978,0.203908437872553,2983252.56094229,9.32307575072896,0.295740613754592,11193356.9374738
"109","G0800050005627","08",1828,10.3734402573098,0.0431798008102245,34306519.6011197,10.9841122677683,0.0632810440206887,62258844.1250567,9.03472871483883,0.616218878489942,8389437.17889644,8.60103659507947,0.203908437872553,5437292.94221622,9.49393435096179,0.295740613754592,13278936.6854999
"110","G0800050005628","08",2273,10.2562327518655,0.0431798008102245,30512239.7533107,10.8075166894334,0.0632810440206887,52180299.5927386,9.11261744127829,0.616218878489942,9069001.43136692,8.29693151955751,0.203908437872553,4011544.14424828,9.2984538063359,0.295740613754592,10921119.980274
"111","G0800050005629","08",836,10.5111362357507,0.0431798008102245,39371074.2420133,11.1998486004709,0.0632810440206887,77249228.7766281,9.79540949112693,0.616218878489942,17951150.5818028,8.48778731837165,0.203908437872553,4855111.36354963,9.41821844962094,0.295740613754592,12310630.6629009
"112","G0800050005630","08",2233,10.2618153239871,0.0431798008102245,30683052.876997,10.8868062490018,0.0632810440206887,56486099.4689677,9.18387306340504,0.616218878489942,9738798.8083997,8.47560742656599,0.203908437872553,4796335.30208795,9.32304350596132,0.295740613754592,11192996.0160992
"113","G0800050005631","08",1247,10.3692197866192,0.0431798008102245,34162035.0515185,11.052107952663,0.0632810440206887,66639419.3407163,9.34226033217174,0.616218878489942,11410169.888356,8.60043747523354,0.203908437872553,5434036.32775495,9.44055162401384,0.295740613754592,12588659.1983218
"114","G0800050005632","08",1257,10.2797143757391,0.0431798008102245,31237194.9426994,10.9197997912068,0.0632810440206887,58380861.5529368,9.45252366386514,0.616218878489942,12740276.9035838,8.66941456899174,0.203908437872553,5822089.91965728,9.41178478763651,0.295740613754592,12231682.4617394
"115","G0800050005633","08",1330,10.231691158264,0.0431798008102245,29772534.6623069,10.8767863028853,0.0632810440206887,55922937.9318314,9.40917606645996,0.616218878489942,12199814.9974138,8.28401912117308,0.203908437872553,3960078.4757988,9.27144838285896,0.295740613754592,10630137.2503751
"116","G0800050005634","08",1627,10.0134351265778,0.0431798008102245,23934723.7526246,10.6400614808424,0.0632810440206887,44134854.096694,9.22689181751404,0.616218878489942,10166891.7956235,8.50215303005391,0.203908437872553,4925361.88479989,9.25979029300691,0.295740613754592,10506929.7327616
"117","G0800050005635","08",1988,10.2840498766477,0.0431798008102245,31372917.830514,10.7259907761152,0.0632810440206887,48095042.6263146,9.27944126605611,0.616218878489942,10715443.1617245,8.53858315752984,0.203908437872553,5108101.85646332,9.39237433845058,0.295740613754592,11996549.4123669
"118","G0800050005700","08",1822,9.95022185099128,0.0431798008102245,22468560.1556906,10.3126727445187,0.0632810440206887,31812556.6896386,8.64193584954239,0.616218878489942,5664284.42019318,7.43510406748452,0.203908437872553,1694434.0453068,8.92850706575861,0.295740613754592,7543994.27746564
"119","G0800050005800","08",1225,10.2420636333626,0.0431798008102245,30082956.6758774,10.9545288479259,0.0632810440206887,60443991.7286873,8.94427803233311,0.616218878489942,7663913.49448622,8.3673089629186,0.203908437872553,4304038.13824431,9.27584045583112,0.295740613754592,10676928.2684481
"120","G0800050005951","08",2544,9.82934415251971,0.0431798008102245,19910342.2374844,10.1856520721172,0.0632810440206887,28017810.6865521,8.66847303674242,0.616218878489942,5816610.81402154,7.51076186477755,0.203908437872553,1827605.4007276,9.12020572569575,0.295740613754592,9138081.36120803
"121","G0800050005952","08",1682,9.8968154673568,0.0431798008102245,21300075.599709,10.2633958226082,0.0632810440206887,30282928.9995436,8.71520780738967,0.616218878489942,6094901.05136902,7.22834132116724,0.203908437872553,1377935.05583046,9.01855099076822,0.295740613754592,8254807.11934093
